ImageId,PredictionString
ID_9e4c3af75,28 0.178435 -0.00898042 -3.0947 -3.55772 3.32333 12.0696 28 0.149998 0.0369501 -3.07151 -5.6984 6.39988 33.7467 16 0.166277 -0.00559116 -3.11676 -2.57269 7.41114 38.9809 28 0.114522 -0.0557805 -3.08648 -24.4674 6.4106 37.2856 28 0.128426 -0.0157372 -3.03407 -39.9364 18.4192 117.949 46 0.118878 -0.0833093 -3.08867 -25.6664 14.3213 89.1335 76 0.171013 -0.0821531 -3.12657 -31.3989 18.5316 116.769 70 0.157162 -0.026561 -3.13067 -39.3585 25.1557 161.853 28 0.0791808 0.0103725 -3.09648 -29.5285 26.9301 172.597 16 0.166278 0.0416762 -3.11676 -6.85962 13.8714 81.5349 46 0.166278 0.116363 -3.11676 -7.84355 21.1159 127.436 46 0.166278 -0.00107905 -3.11676 -5.10792 19.5379 116.107 46 0.166277 0.0519711 -3.11676 -3.18937 43.1581 263.926 16 0.0791808 0.151643 -3.09648 -28.1601 28.4445 181.685
ID_80b8406b8,16 0.133849 0.020501 3.13864 3.04244 3.51224 12.0129 70 0.190691 -0.0107966 -3.13461 14.9285 6.24216 24.7991 28 0.170575 -0.0353984 -3.13591 14.4306 6.98562 29.3425 43 0.194677 0.00376042 -3.13717 13.9827 7.80126 34.5747 35 0.160809 0.0150507 -3.02111 11.7149 7.23487 33.3227 28 0.136214 -0.0163929 -3.07483 14.8695 10.3992 49.3487 35 0.14691 3.12817 -3.11471 -16.1821 6.53156 32.6618 37 0.169345 -3.10397 -3.09251 -15.4635 7.39237 39.3691 47 0.128577 -3.11475 -3.1175 -17.5401 12.3093 67.0067 2 0.190691 -0.0398469 -3.13462 11.3543 3.78825 14.4484 47 0.14702 3.12823 -3.1153 -30.3021 9.46787 51.4361 16 0.128571 -3.11309 -3.1175 -17.8686 13.2128 76.0363 16 0.128575 3.06164 -3.1175 -20.4106 12.5105 69.6091 16 0.128578 3.02396 -3.1175 -9.36009 9.12569 48.7984 46 0.136214 0.190444 -3.07483 18.7601 16.4644 84.8971 47 0.134443 0.344253 -3.07132 12.919 16.3714 86.9115
ID_bbacdbe56,7 0.171002 3.12254 -3.1283 -14.7083 8.89006 49.4534 70 0.14664 -3.10386 3.1299 -18.1056 9.8194 53.8087 35 0.152949 -3.10642 -3.12965 -15.1353 7.35143 39.143 47 0.143037 -3.11603 -3.06444 -9.97894 3.94984 17.6624 16 0.171003 -0.0410793 -3.12831 0.907957 8.73042 44.7275 16 0.171003 -0.0424367 -3.1283 4.09707 15.5919 85.9031 16 0.171003 -0.0765929 -3.1283 0.722266 14.0026 77.4827 16 0.171003 -0.0416479 -3.1283 -2.09135 13.8291 77.5664 46 0.171002 3.07791 -3.1283 -17.234 12.9714 73.0859 16 0.171005 3.12709 -3.1283 -12.3509 8.30428 46.774 16 0.152957 -3.08691 -3.12965 -18.2236 6.63248 38.2938 2 0.152953 -3.12191 -3.12965 -26.4378 7.61241 47.6639 16 0.143031 3.13658 -3.06444 -14.4294 3.86367 19.0588
ID_c555f0edd,70 0.159435 0.0778215 -3.12216 -9.20187 4.82066 21.2401 28 0.148569 3.1238 -3.10501 -8.88404 6.08019 28.38 6 0.170189 3.13542 -3.12441 -8.53143 14.6197 78.6492 46 0.165591 3.0817 -3.11331 -10.0295 22.4413 124.765 43 0.123573 -3.14049 -3.1185 -3.61992 14.8309 80.3295 9 0.177504 0.0918811 -3.02579 7.39921 16.3726 81.7822 9 0.153427 0.00701566 -3.00292 6.41616 10.6659 50.5894 16 0.14167 0.0192174 -3.11894 2.63631 3.73953 13.1468 46 0.148579 3.08276 -3.10501 -11.1255 8.86638 43.085 46 0.148574 3.08104 -3.10501 -10.561 9.57744 47.8914 2 0.148575 3.13138 -3.10501 -8.72389 8.77235 45.2768 47 0.148702 -3.13812 -3.10552 -9.97292 11.1181 57.3954 46 0.148702 -3.12949 -3.10552 -10.0893 12.3584 65.0483 46 0.148698 -3.11191 -3.10552 -10.7963 14.9156 78.7395 46 0.165587 3.08443 -3.11331 -10.6384 20.4755 110.571 46 0.177504 -0.397366 -3.02579 5.68184 15.6059 82.0383 6 0.177684 -0.0242042 -3.02607 5.0417 9.21126 44.8758 2 0.153427 -0.00011126 -3.00292 5.56227 7.57249 34.6412 46 0.141671 -0.0388081 -3.11895 4.88194 4.57169 17.9652 16 0.123569 -3.13348 -3.1185 -5.27565 36.661 203.494
ID_f20c06a22,8 0.0557024 -1.57545 -3.09329 5.75394 3.91798 15.9625 66 0.17772 -2.8808 -3.09281 -5.44579 5.23164 25.9613 35 0.168481 0.217305 -3.05639 -3.26597 6.64355 35.2492 28 0.13581 0.252029 -3.12534 -6.02778 8.80856 50.0672 70 0.136398 -0.317077 -3.09301 -4.12914 11.7898 70.1167 46 0.0557035 1.74378 -3.09328 19.741 6.37724 28.1335 16 0.168481 0.128263 -3.05639 -0.80118 3.17558 12.0923 46 0.177718 -3.13456 -3.09281 -14.3156 6.20807 33.4845 16 0.177721 0.273755 -3.09281 -16.7437 4.94031 28.5915 70 0.181455 3.11197 -3.10959 -13.2549 4.12794 19.3067 66 0.177587 1.34879 -3.09232 -29.3238 6.11616 39.9744
ID_56fa15bdd,28 0.1402 0.030382 -3.11168 -3.50069 5.20375 23.9206 40 0.140266 0.00507647 -3.08375 3.50357 4.09841 15.0741 40 0.154155 -0.0200661 -3.06795 8.59413 4.66302 15.8925 50 0.203607 1.5753 -3.11644 17.5096 7.95903 34.7755 16 0.1402 -0.0333996 -3.11168 2.54181 8.59582 42.5947 16 0.1402 0.0238102 -3.11168 -0.675746 9.5775 49.8031 2 0.154159 1.73225 -3.06795 15.3023 6.45075 28.3326 70 0.154243 -1.32037 -3.06813 24.9938 8.54905 37.5843 16 0.203603 1.68827 -3.11643 16.5435 7.86009 34.8092 2 0.203605 1.56401 -3.11645 15.0408 8.27959 38.6932 54 -0.251956 1.0693 2.9178 17.6654 9.71756 47.0616
ID_62b4bed34,70 0.136097 -3.11034 -3.12466 -22.9319 6.43053 34.5019 47 0.144632 -3.12467 -3.12841 -15.0241 6.02333 30.7005 71 0.138818 3.13322 -3.10109 -15.354 7.7812 42.9807 37 0.2084 0.532031 -3.09179 -24.5814 13.1698 80.5104 8 0.186179 -3.05376 -3.11848 -13.8325 9.92035 57.8112 16 0.186182 0.0271539 -3.11848 -1.22391 20.1713 117.275 46 0.138816 -2.25244 -3.1011 -44.8581 16.7658 104.699 46 0.138814 2.0512 -3.10109 -36.5031 16.626 103.844 16 0.144635 -3.13133 -3.12841 -28.0542 8.66256 52.1986
ID_234c7d522,40 0.147076 0.0331562 -3.09193 -4.37368 5.66744 26.9474 35 0.160061 0.0138115 -3.10375 6.88838 6.70266 29.2899 66 0.140884 -0.0542929 -3.07188 11.3975 12.6015 64.7316 35 0.160422 -0.00343091 3.13701 11.828 14.0124 73.0315 2 0.147076 -0.0310097 -3.09193 -3.2621 1.64136 4.51371
ID_6fc14455c,35 0.16585 0.414964 -3.11123 2.03851 4.52936 18.25 35 0.158594 0.386435 -3.11772 -1.00583 5.76767 25.7193 35 0.176247 0.321734 -3.07775 -2.61568 6.64403 31.4944 66 0.221467 3.08738 -3.08672 -4.36036 6.79182 35.2133 28 0.21633 -0.224615 3.14145 -18.2811 13.0573 75.1336 51 0.234464 0.350043 -3.1159 -6.80942 3.16788 12.3032 46 0.216329 0.507312 3.14146 -32.8057 18.6193 112.081 16 0.234464 0.431961 -3.1159 -15.6336 6.49305 34.6596 2 0.216329 0.338437 3.14146 -13.0423 7.15052 37.2934 46 0.216329 0.544908 3.14145 -21.8706 10.2131 57.6572
ID_7b33986c7,35 0.162019 2.56702 -3.12819 0.411266 3.60828 12.6453 16 0.162023 0.761963 -3.12819 20.0576 6.98505 32.7347 46 0.162022 1.62707 -3.12818 29.8197 13.4803 71.2209 66 0.159154 1.36091 -3.10827 -16.5093 4.90784 21.8247
ID_f7c3b39db,54 0.0719763 -2.27636 -3.12005 17.2773 8.05197 36.1126 66 0.157615 3.09118 3.13086 -9.32123 3.81693 16.7011 28 0.148695 3.0758 -3.09824 -8.47745 5.13031 25.0308 28 0.143247 3.10679 -3.09726 -8.57454 8.41223 45.9419 51 0.0952768 3.09902 -3.11463 -8.87107 7.09241 36.4753 16 0.0719787 1.57239 -3.12005 49.1198 18.9741 71.1553 51 0.0715146 -2.90693 -3.11856 49.2465 18.2995 71.2761 2 0.0715121 -2.16126 -3.11856 47.0898 17.9409 72.8738 70 0.0491384 -2.62052 -3.08474 43.4982 17.8894 74.9508 70 0.0302776 -2.86844 -3.07283 40.1884 17.7314 76.8349 16 0.143247 -0.0250657 -3.09725 0.362873 5.51727 26.9263 16 0.157618 3.13423 3.13086 -10.1059 2.93501 12.8501 16 0.143246 3.10666 -3.09726 -6.08119 7.3964 41.501 2 0.143249 -3.13425 -3.09726 -5.73258 8.00581 47.3161
ID_900232474,35 0.155854 0.0089118 -3.07439 4.01256 4.47002 17.2653 76 0.151045 0.0589284 -3.1107 0.983169 6.77092 32.2619 66 0.174514 0.00360773 -3.11581 3.75121 7.88071 39.4088 43 0.0894227 3.14146 -3.11259 -11.5934 12.0749 70.7649 50 0.20714 -1.26913 -3.034 24.3374 9.69888 34.8263
ID_fc7de177e,9 0.105369 -0.0718391 -3.04996 -2.9446 4.96144 25.223 28 0.0824883 -0.0817062 -3.03106 -4.60479 10.9461 64.1099 12 0.14085 -0.0458729 -3.08519 -1.52895 7.06838 37.24 28 0.141684 -0.0541595 -3.08263 -1.22425 9.09193 50.5526 28 0.136535 0.0928269 -3.1371 3.59552 4.53576 17.8387 28 0.15233 0.0802764 -3.10843 4.10953 3.59404 11.5027 28 0.10703 -0.0715283 -3.1065 9.9155 4.5046 18.0382 28 0.188142 0.0183031 -3.12498 9.49016 5.18831 22.4743 2 0.105368 -0.162602 -3.04996 -5.4103 2.45744 8.15807 46 0.105368 0.459621 -3.04996 -6.00296 5.63427 31.4312 2 0.141684 -0.278394 -3.08263 -2.09925 14.5121 88.0318 16 0.141683 -0.117523 -3.08263 -1.07013 13.6087 80.4022 16 0.141683 -0.0356659 -3.08263 2.02353 12.1246 70.5182 16 0.10703 -0.189531 -3.10649 7.6674 3.17323 10.3853 12 0.188694 -3.03872 -3.13348 8.6286 5.49074 25.4507 2 0.188142 0.153518 -3.12498 16.0298 8.65155 42.7135 71 0.188317 -4.96038e-05 -3.12712 13.2479 9.37173 47.497
ID_3d7239ce6,70 0.179253 0.00412976 -3.07688 -6.46338 5.66685 29.029 28 0.145206 -0.0291002 -3.12109 -24.8105 7.78208 46.1606 70 0.0799744 -0.0350739 -3.0295 -37.5005 9.61649 61.5898 28 0.118153 -0.000990215 -3.08217 -22.4148 9.43725 56.4601 28 0.164729 0.0652823 -3.07544 -39.1183 17.7281 108.609 35 0.202145 0.310464 -3.06587 4.92628 23.5543 129.255 2 0.0799744 0.0547446 -3.0295 -5.23803 1.94694 7.3081 46 0.179253 -0.0392215 -3.07687 -3.41071 6.00615 28.8147 46 0.145206 0.00477155 -3.12109 -27.0005 8.60149 52.9972 46 0.202148 1.84451 -3.06586 -3.45719 16.6912 93.1163 16 0.202145 0.489431 -3.06587 -1.09812 17.6168 97.7576 16 0.202145 0.147662 -3.06586 -7.83355 17.3038 97.3777 46 0.202144 0.505192 -3.06587 2.823 29.3086 162.638
ID_385b98153,28 0.156201 -0.565123 -3.08619 5.87144 3.79238 12.1962 23 0.149253 3.11084 -3.1302 -9.8771 3.6714 15.4743 28 0.131824 0.0638599 -3.07865 5.26221 6.95584 33.3685 76 0.122055 -3.1243 3.13462 -9.67858 4.86344 22.1047 35 0.0803418 0.970728 -3.09022 -23.0088 14.228 91.1086 37 0.140653 3.12457 -3.10578 -8.69947 5.11378 26.0242 23 8.71266e-05 2.13608 3.13336 16.5862 7.72146 34.2968 66 0.181049 2.45102 3.12082 13.945 5.7182 23.5597 16 0.131824 0.0748286 -3.07864 5.48093 5.10123 21.2004 16 0.131824 -0.0196479 -3.07865 0.622262 7.93263 42.7917 16 0.131824 0.00039052 -3.07864 -1.68514 13.1234 80.038 46 0.0803398 3.07045 -3.09022 -11.6097 8.31532 43.4764 16 0.122052 0.0662541 3.13462 -30.2301 9.89377 65.2501
ID_412016dff,50 0.189904 0.0616369 -3.03969 12.8493 5.4309 20.6425 28 0.134309 0.0971698 -3.10537 12.0759 6.2379 25.6218 28 0.170826 0.0408143 3.12128 12.5285 7.36406 32.3244 25 0.156336 0.0433161 -3.07445 12.3829 8.13067 37.5889 8 0.169271 0.0408106 -3.10808 12.8268 9.52283 45.6138 35 0.204303 -0.036533 -3.03138 10.8709 8.88164 43.3935 35 0.167751 0.0718323 -3.09938 13.8638 14.3332 73.0705 35 0.1691 0.0611893 -3.05667 12.1898 13.8581 71.7599 31 0.140918 0.0030796 -3.11238 -0.235268 8.13598 41.3627 66 0.171249 -0.0209689 -3.07694 -3.7329 8.49017 43.6587 12 0.206267 -3.13425 -3.13072 -9.90617 4.64182 22.0929 76 0.146983 3.14062 -3.11513 -12.3174 8.6548 46.2208 71 0.141728 3.11376 -3.11527 -13.5763 16.8327 96.4276 6 0.129192 3.12861 -3.09673 -24.537 6.93212 38.6615 8 0.163163 3.14045 -3.08583 -23.7697 7.51959 42.8071 37 0.1397 3.11387 -3.06114 -25.4508 9.03435 51.5383 35 0.152606 -3.08791 -3.07489 -23.0221 9.0044 52.7844 6 0.113616 -3.09813 -3.08727 -24.8704 11.022 63.6842 70 0.16243 3.12458 -3.11692 -25.7017 13.2401 77.16 16 0.167752 0.0166905 -3.09938 10.9132 9.90409 49.2056 46 0.1691 0.0655758 -3.05667 14.49 17.8504 93.9275 16 0.140918 0.011092 -3.11238 -1.16142 16.5688 94.1913 16 0.140918 0.0359412 -3.11238 -4.42894 22.438 132.005 54 0.130669 3.10567 -3.10126 -26.4383 6.44712 35.9556 16 0.162431 3.13695 -3.11692 -23.9736 11.4353 66.6068
ID_685ca61ce,61 0.185058 0.132932 3.11145 4.29846 3.44309 10.6441 16 0.151088 0.0348266 -3.10631 -3.49894 5.97675 29.2613 35 0.14015 3.13489 -3.12504 -8.6113 3.77505 16.2956 35 0.293707 0.551397 -3.13302 -11.4199 6.13842 33.7294 35 0.116175 3.11969 -3.09078 -13.2897 8.50561 47.9601 47 0.125744 -3.05874 -3.13246 -11.414 10.4895 56.8642 2 0.151087 -0.0862187 -3.10632 -4.6651 10.8266 58.7206 46 0.151087 -0.122622 -3.10632 -1.08691 14.8897 83.3275 16 0.125743 -1.65034 -3.13246 -14.5378 9.95029 57.8264
ID_48323ccf1,37 0.145538 0.0879586 -3.0928 5.54393 4.14864 14.3196 16 0.172126 0.0301441 -3.01867 4.69862 4.45314 17.4203 28 0.150123 -0.0315039 -3.04634 5.37019 7.66638 35.0099 35 0.173722 -0.0133814 -3.06083 3.93915 10.0327 51.0839 71 0.173278 3.07979 -3.12888 -10.6905 9.58762 52.0269 35 0.145919 3.13485 -3.0826 -3.02227 2.84675 8.48968 40 0.0923357 1.52974 -3.03658 -14.4437 5.00023 25.1783 35 0.162992 1.59301 -3.07814 -13.4255 5.58537 28.5422 66 0.212785 -1.48471 -3.04817 -14.7286 6.55506 34.3997 16 0.145542 -1.49882 -3.09279 9.46724 3.75026 12.0874 16 0.173277 -3.12821 -3.12888 -9.66527 9.34529 51.4047
ID_65b93a1d6,28 0.132759 0.0633318 -3.11633 3.71505 2.84656 7.05977 16 0.136411 -0.00110674 -3.06687 2.50796 8.32076 40.537 28 0.113656 -0.0319752 -3.08606 -23.6908 9.24149 52.6547 66 0.139708 -0.0935066 -3.04116 -33.255 18.0932 107.101 6 0.135019 0.0858561 -3.06437 -3.5316 6.82417 34.2315 2 0.13502 0.126511 -3.06437 -4.12043 11.463 61.1707
ID_57f52dbf4,70 0.172609 0.170006 -3.07099 -13.1958 4.84911 25.124 71 0.172251 -0.0164622 -3.07011 -19.3509 9.60123 54.2634 2 0.172609 0.135848 -3.07098 -41.9774 10.2064 68.3286
ID_a8268bac4,51 0.11393 0.0145856 -3.12051 3.39358 3.24093 10.4024 61 0.16317 0.038356 -3.08865 3.00891 5.60603 25.796 54 0.195582 -0.00877894 -3.0279 5.3861 11.2596 57.0791 35 0.174643 -2.98208 -3.05693 -1.01918 7.43536 37.0166 35 0.193138 -3.11348 -3.1015 -3.82582 8.73105 44.9691 56 0.203098 3.10464 3.11585 -7.28407 13.0974 71.3617 9 0.150466 -3.09861 -3.1143 -7.84465 9.25566 49.0396 50 0.226013 0.432101 3.13165 -12.0761 12.6718 68.9657 35 0.180151 3.13769 -3.10666 -11.6554 8.94928 46.8816 8 0.179625 -3.11835 -3.13546 -5.78808 2.67817 10.2279 2 0.11393 0.032399 -3.12051 6.46377 4.01293 14.8055 46 0.19313 3.1261 -3.1015 -4.29653 14.3163 78.6946 16 0.203098 3.12943 3.11585 -7.05418 9.53696 50.6052
ID_2ae7ca784,76 0.230371 -2.23396 -3.12115 -21.6631 7.5748 43.4353 9 0.229939 -3.12181 -3.11671 -9.91005 18.3452 101.852 71 0.222622 2.11652 -3.07845 -4.26786 11.2268 62.5706 12 0.229228 -1.7651 3.11073 0.580292 7.8972 45.2782
ID_f1cd6a483,28 0.144418 0.00837656 -3.1242 -3.16347 3.67473 15.0832 60 0.0583453 -0.0330368 -3.06547 -2.96285 4.89321 26.2371 9 0.167361 -0.0933849 -3.10311 -3.45991 9.77995 51.938 28 0.15432 -0.870456 -3.11345 7.47768 15.2491 88.2881 66 0.152693 3.10007 -3.13418 -10.4448 5.97407 32.3695 76 0.126533 2.96755 -3.10038 -11.6736 9.1791 52.4514 46 0.15269 1.3837 -3.13417 -29.3459 5.98278 39.1549 46 0.152691 1.48546 -3.13417 -32.2422 7.07008 46.008
ID_fb5804aaf,51 0.153303 -2.8463 -3.08052 -4.0188 2.46512 6.58022 54 0.290012 1.83279 -3.12624 -14.9402 5.39569 25.6479 35 0.148535 -3.00201 -3.13724 -9.69027 5.5024 25.2382 37 0.160192 2.9799 -3.09324 -6.04686 5.54921 25.5529 8 0.161486 0.409253 -3.09086 6.00478 9.48554 47.7052 37 0.158151 -0.0887727 -3.11402 6.26055 7.0249 31.3001 31 0.17601 -0.491745 -3.08636 12.0374 10.8428 52.0102 27 0.178711 1.66492 -3.1161 9.41899 5.69217 22.064 35 0.197239 -0.0422126 -3.07657 5.99925 3.79165 12.1344 16 0.148536 1.64108 -3.13724 -14.7849 5.82324 28.3724 51 0.1607 -3.06848 -3.09494 -12.4144 11.8217 61.9181 6 0.16086 3.13545 -3.09553 -10.9947 11.0437 58.8832 46 0.160865 1.42942 -3.09553 -15.1983 13.5682 78.6337 46 0.160863 0.181241 -3.09552 -2.56372 7.64166 36.0467 16 0.160863 -0.0216434 -3.09552 0.508512 6.58319 31.9563 2 0.160863 -0.0248627 -3.09553 4.23475 12.5376 65.3603 46 0.158152 0.382892 -3.11403 13.2591 15.4331 77.485 16 0.197238 -0.143962 -3.07657 4.47695 1.89555 4.46776 16 0.160864 0.0499232 -3.09552 4.03385 18.0574 98.46 16 0.160863 0.0255481 -3.09552 4.09113 14.177 75.351
ID_84e34e814,7 0.170438 -3.10625 3.13944 -3.10536 2.64809 8.6636 19 0.160149 -3.13512 -3.10248 -3.5718 4.38589 17.4752 35 0.161428 3.13361 -3.05156 -6.16037 3.10558 12.8226 16 0.160146 0.0059513 -3.10249 -0.211082 8.72849 43.63 16 0.161436 3.07556 -3.05156 -6.04703 2.26048 6.87566 16 0.160145 3.11692 -3.10248 -6.37071 6.43209 31.3603 16 0.160145 3.10288 -3.10248 -6.3412 7.2107 37.0024 46 0.160144 3.07414 -3.10248 -7.26958 9.63543 50.2175
ID_a14629449,28 0.121678 -0.0445569 -3.09156 6.2147 4.19687 15.5176 35 0.129509 0.0014296 -3.05396 6.41275 8.29414 41.2893 71 0.175259 -3.13507 -3.0676 7.50019 11.5738 60.3662 9 0.274335 1.73865 -3.06929 -16.8551 4.06613 25.5023 66 0.259536 -1.55029 -3.08059 21.631 7.34722 32.0795 16 0.259535 -0.781696 -3.08059 25.8843 8.96208 37.4176
ID_509457707,70 0.155235 -0.0271856 -3.13504 20.6082 8.41559 38.5401 28 0.186902 -0.0858949 -3.13543 17.4573 7.88108 37.5816 70 0.165901 3.01997 3.10351 -15.2001 4.59199 22.8838 25 0.127248 -3.1217 3.11493 -16.2016 5.61873 32.0741 46 0.186903 -0.0788771 -3.13543 -1.7583 10.4344 59.3126 12 0.126326 -3.09316 3.1108 -19.9348 5.7724 33.0615
ID_65ce388a5,8 0.22079 1.54942 -3.09365 -11.7182 4.72935 24.1756 35 0.145746 -3.1069 3.13132 -9.30029 6.09965 29.7314 71 0.154459 -3.13485 3.0917 -10.0657 7.41097 37.5936 71 0.157554 3.126 3.11456 -9.88056 9.10979 48.7935 12 0.17809 3.07538 3.13168 -9.22793 10.5475 58.2172 66 0.152079 0.0168414 -3.11179 0.601798 7.37312 36.7623 28 0.150271 0.177581 -3.13379 6.42178 3.69816 11.3761 37 0.133567 -0.138977 -3.093 5.86192 4.58048 18.1106 35 0.154858 0.0281341 -3.07856 5.49189 5.10088 21.854 35 0.166615 -0.0353523 -3.0924 5.73326 6.16941 28.5165 28 0.22135 -0.0142945 -3.08947 5.35409 6.37689 31.2011 70 0.188776 0.0327121 -3.1074 6.55716 10.9757 56.4688 16 0.220794 0.97879 -3.09365 -16.8958 5.13 23.2708 46 0.145744 1.64227 3.13133 -17.6283 7.75989 41.312 16 0.157553 -3.10063 3.11456 -9.15741 7.52665 39.1945 46 0.178089 3.10097 3.13168 -11.3156 15.2782 85.7112 46 0.15208 -1.33262 -3.11179 -1.30368 14.9359 85.142
ID_89f8a009b,25 0.165779 -3.06383 -3.09851 -12.8444 12.5366 77.5131 16 0.165776 -0.131375 -3.09852 6.82742 3.19221 9.63999 16 0.165775 -0.00579938 -3.09851 1.52488 11.9973 68.6507 16 0.165776 0.0920511 -3.09851 -3.81353 13.3979 79.1282 16 0.165774 -3.10864 -3.09851 -10.5251 12.464 74.6507 46 0.165776 0.224677 -3.09851 -7.19141 20.9489 129.05 46 0.165777 -2.53799 -3.09852 -9.20935 24.2152 153.055
ID_10a00db23,37 0.168635 0.146002 -3.08816 9.7022 5.11734 18.3955 8 0.153135 0.067996 -3.06738 8.21782 5.25136 22.1229 28 0.150965 0.232112 -3.10157 7.70772 7.39806 33.4958 8 0.155124 -0.00796217 -3.13058 -9.35668 4.03348 20.1424 51 0.205141 0.0328568 -3.11805 -31.6653 15.1357 90.1641 16 0.154458 -0.0349383 -3.11315 -15.4729 8.8416 50.2102 9 0.170023 -0.102253 -3.12512 -13.6849 10.1055 57.2126 8 0.221929 -0.0716418 -3.11742 -16.3035 14.3498 83.3723 16 0.168636 0.0435975 -3.08815 3.00543 2.32573 4.78404 46 0.168636 0.439869 -3.08815 25.0733 9.14485 37.0712 16 0.168636 0.101977 -3.08815 15.6274 6.78808 28.3292 16 0.168636 -0.0322635 -3.08815 15.3823 7.58306 33.6018 46 0.153135 1.12906 -3.06738 17.5335 10.4317 51.2247 7 0.220747 -5.86283e-05 -3.10819 -0.0881279 6.39957 31.0355 46 0.220747 0.178728 -3.10819 1.75631 8.79038 44.466 46 0.220748 0.216092 -3.10819 7.20091 18.2567 98.0792 16 0.220748 -0.0670709 -3.10819 -1.76741 16.1599 88.9843 46 0.205141 -0.133766 -3.11805 -26.3424 10.8804 62.514 46 0.221928 -0.187759 -3.11742 -21.4784 22.1003 129.388
ID_2f06c0663,28 0.152433 -0.0229772 -3.08044 -1.60531 4.05925 16.2413 28 0.144938 -0.0471488 -3.10137 -4.36526 7.89761 40.8714 28 0.133908 0.0696777 -3.06598 14.5222 5.31633 21.9627 35 0.150783 0.0632272 -3.04828 14.1298 6.0433 27.1911 40 0.130442 -0.0611663 -3.11027 13.4453 7.51078 38.3418 40 0.0870374 -0.0753244 -3.06279 -17.1993 5.38481 30.1683 28 0.14899 0.0327446 -3.08348 -28.7715 9.59746 57.4484 60 0.125618 -0.0782472 -3.12646 -24.6774 9.51233 56.7112 16 0.0870374 -0.0750308 -3.0628 -4.8193 2.48674 7.60189 46 0.144938 -0.0761416 -3.10137 -0.203928 7.44827 37.7623 46 0.125618 -0.140424 -3.12646 -17.3532 9.79738 57.8602
ID_a6983c284,27 0.144675 -1.61978 -3.06847 -18.5248 4.7663 25.2194 8 0.197697 -1.54427 -3.10857 -16.2094 4.95057 27.1418 25 0.129949 -1.75061 -3.07438 -18.5517 6.26065 34.033 12 0.0825788 -1.95087 -3.07137 -16.469 6.17443 35.0507 25 0.114425 -3.00178 -3.10794 -16.5445 7.74413 44.8491 47 0.0978723 -3.11661 -3.13866 -19.4349 11.0906 62.547 31 0.133511 3.06464 -3.05907 -16.314 11.6819 67.6292 16 0.133512 0.0352751 -3.05907 -3.90964 6.84215 35.0546 2 0.133512 0.05774 -3.05906 -4.88522 11.534 64.5222 46 0.133512 0.0296785 -3.05907 -7.28985 26.3156 156.284 16 0.133512 0.0440364 -3.05907 -1.96863 16.1953 94.7141 16 0.133512 -0.100832 -3.05906 0.58193 14.2235 81.7091 16 0.144677 0.997611 -3.06847 -16.0584 3.91441 20.5846 46 0.133509 3.04609 -3.05907 -26.9698 22.1288 131.448 50 0.137896 3.04735 -3.06666 -23.444 23.6025 143.139
ID_22eb6febe,28 0.168641 0.03861 -3.13443 5.17589 3.17921 9.15192 43 0.179247 -0.0768644 -3.1274 3.32715 6.66725 31.3423 28 0.15406 3.07159 -3.10166 -9.04255 6.00261 29.683 43 0.125498 3.11202 -3.11269 -7.64338 12.1644 67.2991
ID_bbfe262c0,35 0.173891 -0.115722 -3.05728 4.49881 3.28718 9.20096 9 -0.00383038 0.0344195 -3.09614 -3.98754 13.8296 81.6362 37 0.130305 -3.09712 -3.14022 -8.80533 4.50505 20.4407 18 0.137554 -3.10987 3.12327 -9.03128 3.76715 15.1039 37 0.0923686 0.11914 -3.07208 -32.5555 8.00567 51.5927 16 0.173891 0.0594707 -3.05728 5.03356 3.73729 13.3494 7 -0.00162677 0.86659 -3.096 5.55498 13.6453 82.5479 2 -0.00383364 -1.40577 -3.09615 -10.6391 13.5209 84.8748
ID_af9275390,35 0.169753 0.0113714 -3.06993 12.3671 6.18386 24.0887 28 0.150956 -0.0362038 -3.11116 12.2465 7.07277 29.5032 31 0.150207 0.011665 -3.08801 11.7399 7.99626 35.1398 28 0.173577 -0.0273589 -3.10132 12.1793 9.25177 42.2432 28 0.182321 0.00641793 -3.09569 11.7946 9.91555 46.4631 18 0.175178 0.0964345 -2.9974 13.2384 13.5475 66.0355 35 0.176952 -3.11516 -3.11497 -11.0709 7.49182 37.7628 18 0.161023 3.10265 -3.134 -15.2259 7.03353 35.7514 16 0.169753 -0.00841365 -3.06993 11.0351 4.73072 16.6781 16 0.175178 0.0475658 -2.9974 10.8197 9.94999 47.2875 16 0.175178 0.0328112 -2.99739 -1.5401 12.5117 66.157 47 0.176963 3.04451 -3.11505 -20.2345 20.3885 115.322 16 0.176958 -3.08334 -3.11505 -10.885 10.0059 53.5336
ID_0e6c355d9,40 0.10426 0.043731 -3.14034 15.5723 8.81551 48.4888 12 0.165295 -3.02718 3.1409 -50.2361 12.8348 84.1675 46 0.10426 -1.24363 -3.14034 9.69624 10.2506 56.7553 46 0.10426 -0.503914 -3.14034 -3.28397 13.4318 83.5107 46 0.104264 1.62511 -3.14035 -9.7868 23.8311 151.22 16 0.165298 0.117488 3.1409 -17.4032 4.74113 25.0063 2 0.10426 -0.0990098 -3.14035 -18.2338 11.9081 69.4935
